transaction_id,account_id,transaction_date,transaction_type,description,amount_minor,reference_id,utr_number,provenance
195d37e3-9693-47ea-bd5f-8ae9d0d47b0e,79e56634-f7fb-411f-95f1-0702cca38764,2026-06-23,debit,INT/AIRTEL PAYMENTS BANK,-40925360,I7996098,493393272207,original_csv
195e6e47-b9cd-444e-bb16-578dbfd778ad,ae4c9c76-2f0e-452d-89fc-378ae2540186,2025-08-29,debit,NEFT/UTI MUTUAL FUND,-46329180,R8717826,,original_csv
19634e76-1248-4715-a2c3-1df956ee51c0,373027a1-99a5-4ddb-877f-b1be9a1a5e21,2025-03-04,debit,ATM/BSNL,-3091200,T7184612,,original_csv
19659863-b31f-4b64-9ae2-a5a81c715e30,827701a6-8c21-4912-9806-04e67fa8bb46,2026-02-20,credit,DEP/BARODA BNP PARIBAS,3924611,S4710964,958319542261,original_csv
1969e24e-6861-4e9a-9e28-447fed70b64a,d0ad87ed-cb0c-4440-90cc-698d766775fb,2025-02-18,credit,RTGS/ADANI ELECTRICITY,664478,N3328229,,original_csv
196b1358-a05c-49a9-9627-72b1037d0cbd,cda9151f-fa55-4ef1-870c-19ee93991e78,2025-03-05,credit,INT/ICICI MUTUAL FUND,289158,I7206406,,original_csv
196c8853-949f-4b9d-acf7-6c62ccff0d63,440efebd-9f25-439e-be93-409788161fc4,2024-12-26,credit,CHG/UNITED INDIA INSURANCE,26826438,R5744472,960339794873,original_csv
196f0b5d-4d60-4f8e-8365-2b2798db71be,9c21fe38-56ca-4557-859e-fbf076aef667,2025-04-27,credit,REV/BSES RAJDHANI,2618833,T5078719,811470082260,original_csv
1975f950-a816-4b22-9109-1acc24a63f8d,39425029-6f47-4cd9-b256-c8b717aed27f,2026-04-04,debit,WDL/PAYU,-14943883,S3477258,335790140988,original_csv
1976b80f-b242-4565-b2f4-7e85f6c72f71,e06f4ea4-62b5-44c8-bfe8-5a5e804548ff,2024-06-06,debit,"EMI/Mani, Issac and Ramachandran",-507886,I4670777,,original_csv
19789213-19ab-48a1-b825-5d429d0dd54e,a22110c4-8fd5-419c-be1b-c119c12266f1,2024-12-16,debit,ATM/HPCL,-1337980,U6460000,,original_csv
197bc48f-c4b6-4a96-9d76-925bd9e98e44,236bad49-a67d-45ca-9687-821602731332,2024-09-06,credit,NEFT/CHOLAMANDALAM MS,32066468,R5374726,,original_csv
197cd4ff-eee3-4ad2-bdce-2b995794c7c0,751889a0-7d83-4cab-9792-570394ed03ef,2025-04-13,credit,RTGS/CANARA ROBECO,49499822,,808872887777,original_csv
197f9d2b-8671-4d98-83ac-48b8486823bb,90cc7550-f8af-41a3-8db0-fcd1c4b49279,2025-05-10,debit,WDL/BAJAJ ALLIANZ,-35272990,I1490099,254637694675,original_csv
19827806-316f-4d9c-85bd-153e7f37827e,89e76b78-e998-4047-9380-0cf71bcdba2a,2026-03-17,credit,EMI/TATA POWER,4156316,I9765432,,original_csv
1984c343-eed6-491f-a6f0-1b206a1a7bc4,e2143816-1996-4aff-8b92-523c36982d0e,2024-05-21,debit,RTGS/AMAZON INDIA,-13036089,S7486291,923163278706,original_csv
1988ad6c-8c94-4a44-976b-5333a265e992,a22110c4-8fd5-419c-be1b-c119c12266f1,2024-03-20,debit,RTGS/KOTAK MUTUAL FUND,-4023470,U8055277,116943113426,original_csv
198a52eb-02ff-49fd-a2fc-8798abb3774f,6a35b927-9928-4a96-8a9a-15dda3f38f5d,2025-10-31,debit,POS/L&T MUTUAL FUND,-347682,U9613291,953634760151,original_csv
198a661f-2d71-4a95-8b40-cc7da30ef7ce,142318ca-d10b-4409-83f2-2a78ea0d5506,2024-09-26,credit,UTIL/BPCL,26679251,U4036362,816560658364,original_csv
198bb6fb-9275-4800-82ac-69fe0873c59b,8f459bcf-c3a1-43bc-9459-5a1c1c98227f,2026-01-29,debit,NEFT/Upadhyay-Gera,-15888402,N6743044,183591077329,original_csv
198f9153-3765-4828-ad6a-15e16a7eb45e,5229f7e0-b3e8-4c01-9e83-e90c9973281d,2026-02-16,credit,IMPS/BAJAJ FINANCE LTD,4029520,I8521977,977346214376,original_csv
198fc78b-b240-4d33-b9d9-485a09c44fad,96f41a2a-a20b-447c-a658-cc4d348c893b,2024-10-03,debit,CHQ/SWIGGY,-33120596,U7489419,403554500181,original_csv
198ffd21-4390-4ac6-9af0-adc6adc7e30b,92b211b1-2a44-47f6-88cb-1195b0c856e6,2025-08-17,credit,DEP/Naik-Konda,7185592,,511332390813,original_csv
19913425-09d3-425e-b918-5ab1e426a01e,85af5367-a28d-4afa-922e-efeae4c5d370,2026-04-07,debit,UPI/ICICI BANK CREDIT CARD,-3675265,U9070370,377377227435,original_csv
1993a1bf-d6fa-411a-8da3-7df64c81d3fe,765d1590-588f-4770-bf99-75f872628b93,2025-02-14,credit,REF/HDFC MUTUAL FUND,1345326,U5978492,,original_csv
19960e61-9437-4323-8e76-0f2e7fade981,c85d7873-f374-4174-84d7-a3225bd0e208,2025-09-11,debit,REF/CRED,-7165231,R5496285,977796143029,original_csv
199b58d8-dfd4-480f-b85c-c93280a9120b,dd472a40-86aa-4ce9-8334-7b3fbcb6129a,2024-06-17,credit,ATM/INDANE GAS,3756973,S9141721,665098715239,original_csv
199d2c2d-63dc-4dff-860a-467101a3582e,37072cf9-ef16-4096-a35d-caa360b2d755,2024-02-17,debit,FT/HPCL,-46532285,U7119568,356296902695,original_csv
19a1b803-8618-4b20-9d13-ebf2f9de9161,e1c5fc6b-2fd7-42cd-8e81-08c0fc689470,2025-07-08,debit,POS/ADANI ELECTRICITY,-1404324,N1246250,,original_csv
19a305c5-042d-478c-8c98-2e9160c378d3,f9bf536a-da09-4ef3-8323-a2142c55101e,2025-05-13,debit,FT/NEW INDIA ASSURANCE,-153009380,R1363036,917867751877,original_csv
19a3f41e-9f05-4af7-88fd-2f0926e56dee,911a3462-0ddd-4f83-a16d-4efa660ceff9,2024-11-16,debit,POS/UNITED INDIA INSURANCE,-4156226,R7793900,,original_csv
19a60d67-77dc-4178-8926-c8688995b989,3f069c93-3b01-4558-8402-1e25deeb0703,2024-07-09,credit,SAL/BAJAJ ALLIANZ GENERAL,46043179,S2534632,249064118072,original_csv
19a6b899-bc38-487f-95f8-2d141669b7f2,2cf85b23-11e5-484c-bcdd-e00dc3d274b5,2026-05-26,credit,"REF/Shah, Natarajan and Mani",347696,R1824104,502085004086,original_csv
19a6fdf3-79af-4aca-987c-bd807c67c75f,b83fe644-3d23-447e-ba42-4fcc236175d1,2025-12-21,credit,"IMPS/Dewan, Raja and Khalsa",78289899,T4877439,341285969692,original_csv
19a840bb-11db-4850-b3ef-5ab7a1681214,2f3993ce-6cd5-4af3-97d9-42ba87d3596e,2025-10-14,debit,FT/RELIANCE DIGITAL RETAIL LTD,-4477344,U8235713,899467320520,original_csv
19aa7e5b-fd56-412b-bd4d-7b4fa78114fe,a1e3aab3-cf93-4173-b153-6f8d0331ce39,2026-05-08,credit,ATM/CHOLAMANDALAM MS,14512367,N4458119,483563080551,original_csv
19aef59d-9ba9-4135-8f7e-ff6bdb743f42,070a5824-ab5c-434b-b386-470c4d3ad8dd,2026-04-09,debit,CHQ/AIRTEL PAYMENTS BANK,-3998490,R8278183,846912636129,original_csv
19b46bd9-092b-407a-a763-80f81d5a346d,18835fcc-8ea1-41af-90ca-3f78fde83b1f,2026-07-25,debit,"DEP/Buch, Pal and Patla",-47153625,N7433563,992170805091,original_csv
19bb1511-8f2b-4b8b-be9a-0d8b5adb05db,d4d68b09-6073-4987-a120-071f77972c58,2025-08-23,credit,REF/Roy-Chaudry,2045451,R9875476,,original_csv
19be908e-b2da-44cd-9ff1-7c4fec14ea70,93c65463-aebf-4671-bee8-307b1dbbc953,2025-02-14,credit,REF/Bhasin Group,33657934,U6264512,,original_csv
19bebe92-ca5d-44f3-98e1-dc2e2f1e95cd,54799c32-a6a8-40e3-ad19-bfffe0c2fc98,2026-02-04,debit,POS/ICICI MUTUAL FUND,-38093625,N8266559,,original_csv
19c0133f-b048-483b-8934-258e17b94787,a44fe76d-5fa3-4625-a954-c51e0785493e,2025-06-26,debit,INT/ICICI PRUDENTIAL,-702587,U6459806,102388151821,original_csv
19c28215-0649-452d-a552-dc6c1b05709f,669c76aa-c991-4a94-a01b-0fe42985b440,2026-03-13,credit,"DEP/Sunder, Bobal and Pradhan",2938346,T5962076,439987054582,original_csv
19c32633-f3d2-480b-9359-bfca422ff0af,3beca4c2-2dac-4ec5-a070-9bebf56658ba,2024-09-30,debit,INT/SBI LIFE,-4571199,U6774223,422391807153,original_csv
19cf6a07-3eab-41e2-82ff-472f28c7ed05,62d83e77-b09d-45b7-94d2-5a7ec555d739,2026-08-11,debit,REF/BSNL,-10617656,U5150826,,original_csv
19d03aad-df09-42ab-b681-3d2b3d110283,c5cf3ddc-6ed8-48bd-bed9-2cfccd60e705,2024-06-22,credit,UTIL/HPCL,4964134,N8752013,,original_csv
19d0e820-4ef8-4525-923a-88dbb2994ebc,6db6c590-7d4f-44c7-b4a9-a34280c8310d,2024-09-12,debit,REV/Minhas-Gaba,-1370096,U7263851,,original_csv
19d5e856-78b9-46b5-a278-b1573ef3fda4,2c851aa3-4abb-4ed4-a3c2-17ee69d718ea,2025-07-17,debit,RET/BSNL,-1637171,N8872308,846135370152,original_csv
19d6116e-a0bd-4aa7-8dab-2c454bb6bd27,cb0ef648-9132-44a2-a2ab-4a3ed06ab4df,2025-08-01,credit,CHQ/FLIPKART,2315831,N5653775,,original_csv
19d75d54-e8ba-42e5-82a7-674c786abb12,24d2fddf-6443-42c2-b87f-18f884489655,2025-06-29,credit,RTGS/ADITYA BIRLA SUN LIFE,49811341,I5907744,338362871682,original_csv
19da721a-9f9d-4f9c-bab7-b57c3d15cc01,ae081bb5-b6e2-4737-92f9-daa32a815bcd,2025-11-07,debit,LOAN/GOIBIBO,-26716460,S4296472,,original_csv
19df8b88-0ce1-4bd3-b4a4-24da98bf0d05,819fd155-48d9-4248-82fa-1593873e0c86,2025-04-24,credit,UTIL/ICICI BANK CREDIT CARD,2218241,U3935515,527934858189,original_csv
19e00e6d-d66e-4b51-91f2-ceda72805062,1087148a-97ed-4417-8f19-d0e4cd1ca471,2024-07-07,debit,EMI/KOTAK MAHINDRA BANK CARD,-1704089,U5153390,866544687020,original_csv
19e10f6d-c161-40f5-a525-a8f17bc5fe18,73ee12b0-357f-4f69-ba90-4b0db4670350,2024-07-13,credit,WDL/RAZORPAY,1483559,U8945174,867932766120,original_csv
19e4aa76-b963-4b33-8a71-f13f86504b6a,ef008986-aca8-4cba-bc4e-824828c8adac,2026-04-15,debit,LOAN/HDFC LIFE,-2909249,N6235259,324084578354,original_csv
19e7ef78-ca86-4222-923a-c7879bf72e32,28174451-2e11-4845-8f93-15aea2e47dcd,2024-10-24,debit,CHG/Sandhu and Sons,-2524084,U4375381,997937672438,original_csv
19e88f16-d50d-496c-a92d-862138835ee0,7a52a733-3c13-472a-8f60-8a2be9a74b3c,2025-02-13,credit,ATM/NATIONAL INSURANCE,25002110,U7852264,,original_csv
19ecfde5-d297-44e9-8b41-af882d8f0c79,42dd1427-4d29-4cf7-8b88-1465f67e33a4,2024-08-03,credit,IMPS/Tella-Srinivas,25227010,R6365889,,original_csv
19ed0acf-b0ae-4a11-adea-113da64aa9e0,35042072-84bc-4384-9e7f-301b0855432a,2025-10-24,credit,EMI/BESCOM,48099234,U5162238,,original_csv
19f08759-3d84-4b01-88c9-a08cd095ad8e,1fae5217-180e-4540-9335-7f7d77affa16,2026-02-22,credit,LOAN/BAJAJ ALLIANZ GENERAL,43598497,U1658236,302543156882,original_csv
19f1d89a-271a-4b5f-b73a-7d69a2d9210d,f44916b9-fb75-4b4f-b708-4e93658e043a,2025-02-12,debit,NEFT/Iyengar-Nayar,-1045469,R5657479,,original_csv
19f25344-6bc5-4b12-b356-839032548b08,be2c9747-336f-4a04-a9b6-646292a4cefa,2025-10-07,credit,WDL/TATA MUTUAL FUND,1873499,S9265119,,original_csv
19f465c7-a314-4554-9888-bd1c0942c3e0,885ed7d4-83e5-46d5-9e4c-aaeeff02d15f,2025-12-04,debit,RTGS/GOOGLE PAY,-607191,I7591347,430702562422,original_csv
19fa693e-dd35-47eb-a38e-53095dc2b1a8,ebae3bf8-5a92-44d2-9924-43dcc6bc961a,2024-04-19,debit,REF/CASHFREE,-33087357,R6617743,591763951528,original_csv
19fa6ba7-c9ab-484d-9cd5-55536151a09a,e044f68e-cc13-455d-aa92-bf70b026b3af,2024-12-13,credit,IMPS/UBER INDIA,728519,T1415578,965765309639,original_csv
19fd30b6-4c4f-4402-a008-1f306cc503a0,0e2d42b7-2fcb-4b08-87cc-d1667f6331b0,2025-02-20,credit,UPI/BAJAJ ALLIANZ,25322059,U3544130,,original_csv
19ffe39c-43ae-49b1-8d9f-e6f01da58ebe,69a91c43-f268-4500-aec9-86c907f102bd,2025-12-02,credit,SAL/Iyer and Sons,2825867,I5909924,771110222239,original_csv
1a01246f-5354-4a6a-9063-b76939b4cfc7,aa1ed953-8576-45c2-a953-c6a7606754a7,2026-01-03,debit,DEP/Varghese and Sons,-2482546,R4452385,505383866422,original_csv
1a058ebb-90b8-4e58-b64b-292a41f6f27a,f70c5096-8ae8-4427-84ad-a8a1d61c858a,2026-02-12,debit,REV/ROYAL SUNDARAM,-15914089,T2557915,926296846363,original_csv
1a059403-ab4a-4fee-ba18-83a8b6a1c75a,5f964442-db4a-4158-975d-8255e708c52f,2024-01-03,debit,"WDL/Anne, Walla and Krishnamurthy",-1910874,I6213823,207818546593,original_csv
1a060fa3-7185-49bf-9657-fdef26bd43d7,ce55fa10-90d0-4841-838d-5c2b57bd8fcb,2025-03-21,debit,UTIL/FLIPKART,-75735,U8487769,217518607622,original_csv
1a0e4b17-2783-4892-8201-b83b61b9a694,0f997da5-5fa1-4cbc-a7a5-0349941a315a,2024-11-04,debit,IMPS/Mallick-Padmanabhan,-20331867,S2554375,619918653340,original_csv
1a0fae67-3c68-4dab-acdc-23f1fa8b1b3f,afb2429b-a9e2-4b18-b7c6-f339f705b915,2025-02-05,credit,TFR/ICICI MUTUAL FUND,1329959,I8471693,164439733663,original_csv
1a113bc1-8f8e-43b4-90a0-0997565a1490,a3788c5f-0d0b-4f0d-988b-029a2684743c,2026-01-28,debit,REV/IRCTC,-1922142,N2609129,,original_csv
1a14bf64-394c-4193-b98b-041ee382fcc7,686a24a8-24ba-41f5-8666-7b577805adfc,2024-02-19,credit,RET/KSEB,2194561,R2355085,,original_csv
1a202adc-0508-49c1-8cdd-e7f7ef322464,1c286ca0-4ec5-41e8-bfcc-39249465f3e4,2024-09-23,debit,FT/AXIS BANK CREDIT CARD,-9617612,,623354719105,original_csv
1a2099d4-0be6-4255-a142-21869beb25e0,5388dd6f-f5ef-44e5-9e85-793c208e16e3,2025-09-21,debit,CHG/ADITYA BIRLA SUN LIFE,-3615460,T8647394,,original_csv
1a21fac8-de6a-4b74-8969-738028daaedd,4f2038bc-20a8-4151-9f96-16e2d31820eb,2026-04-07,debit,EMI/BPCL,-3816569,T9791788,,original_csv
1a263d25-19f7-4276-a5c2-6d826335c78a,2a7f2b32-0a48-4023-b67b-2c884c342040,2025-03-23,credit,REV/PHONEPE WEALTH,4117562,R8688676,,original_csv
1a28c04b-38b4-4aab-aefd-795aaed11ad1,49ebefac-3660-4037-bf6d-c4a7b672ce38,2025-12-03,debit,FT/ICICI BANK CREDIT CARD,-2601967,S9938183,,original_csv
1a29d695-479e-4eed-812f-25155c766f99,e0313a91-6ac4-47c2-bce9-70b14db16cb4,2025-12-18,credit,POS/ZOMATO,1654993,S8401733,947960698741,original_csv
1a3035b2-3595-4c99-b45f-2e4e2088b313,0c17b1da-a169-41e3-a444-ddcc11ae5fae,2024-04-22,debit,REV/KSEB,-3350083,T5738564,,original_csv
1a318765-4d88-47ed-bd85-cfcc6dc512e6,d03d9807-93d5-4689-8433-c24ffdd404d5,2024-02-15,debit,POS/ADANI ELECTRICITY,-410850,N2394895,360137938963,original_csv
1a38aeb2-0553-4604-b461-ad748060c47b,92b211b1-2a44-47f6-88cb-1195b0c856e6,2024-10-10,credit,REF/HDFC MUTUAL FUND,1816257,N6132911,282836477912,original_csv
1a3a3a2c-0b00-4577-843e-c4b92323382a,a11e610a-b1de-438e-93ee-279257c48804,2024-10-15,debit,RTGS/TATA AIA,-1588627,I2146739,486437871000,original_csv
1a3c4429-3d99-45f7-b1dc-7984f30d3f48,d6452a06-5a2e-4d7f-b716-44d81058aa7f,2025-05-10,credit,ATM/BSNL,4065617,S9309733,696522702197,original_csv
1a460a26-edc6-444a-8a53-b3634dbd41b8,425b4a86-d1f2-42c6-8041-6c8e10c168d5,2024-06-18,debit,SAL/UTI MUTUAL FUND,-3864147,N3369555,493348027137,original_csv
1a49a513-f99a-4236-b184-0487274982d0,ddf1162f-dc11-40ad-8c2c-3d897442bba7,2025-01-17,credit,DEP/KSEB,4635989,I2355043,523082673505,original_csv
1a4ebc53-6ba6-4ff1-a57e-65e2adc4d9d9,2e9867d8-7837-4340-9fef-32afbca40f93,2024-08-12,credit,EMI/ICICI BANK CREDIT CARD,33326821,N3239691,571406554934,original_csv
1a4fa3cb-8718-4f16-bc87-3e5058052dcf,7bbb4a89-8716-48b1-8ad1-1efe7a1d5372,2024-11-09,debit,REF/BSES RAJDHANI,-14978587,I6647918,,original_csv
1a52c002-02e6-4207-be12-6a731c19edfd,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2025-05-13,credit,"CHG/Chaudhuri, Parmar and Nayar",1556840,T2518052,346114294198,original_csv
1a536c24-2452-4b1b-bc60-c4cb557d59ab,e3408600-a59b-4789-8789-97460e4557c9,2024-01-03,credit,FT/MAHINDRA MANULIFE,22524581,S5048196,,original_csv
1a57efe4-5bbc-424a-8c58-c384f058dbdd,315d341f-1bd4-48a6-afff-04100d016a17,2024-01-13,debit,FT/RELIANCE FRESH,-28579679,I4303136,119590259907,original_csv
1a6156ff-7e87-4a93-ae8c-967708b3ee80,5082871e-1f0c-41cc-a5d0-1efef7e8ae7a,2024-05-28,credit,FT/MAX LIFE,57757,U3376733,,original_csv
1a681bcb-1ae8-4f8a-9667-97000af039ff,df738101-4892-4d79-b7f1-e7fe1288fbec,2025-05-08,debit,REF/UTI MUTUAL FUND,-1932327,T9633850,,original_csv
1a686251-bb18-413a-9674-c66e45e501d9,1daba1fe-78f4-4ee5-85de-7bc5eb2d3115,2024-04-17,credit,WDL/ORIENTAL INSURANCE,2601640,T2550339,246540180549,original_csv
1a68f872-c7b1-463d-ba5a-3b4b1e3942da,78589274-f054-4ca9-9f11-760833f645c8,2026-06-27,credit,CHQ/NATIONAL INSURANCE,1600971,T5334386,480730894422,original_csv
1a80060e-4351-4e4a-8a3b-93c6adb74d1c,a11e610a-b1de-438e-93ee-279257c48804,2025-06-11,debit,WDL/SBI LIFE,-4424165,T3978397,265106168480,original_csv
1a810056-2d18-473a-b8f8-ad7645f383d8,5defcedd-3736-4255-b781-475defa45ad5,2025-03-12,debit,UTIL/IXIGO,-4109376,R3867475,,original_csv
1a8413f8-d66d-446d-a1b5-81e0b79a4922,ad261f78-08fe-4f7f-8046-aff840ffef64,2025-05-04,credit,UTIL/LIC OF INDIA,1768707,S5671020,934481351134,original_csv
1a850dcd-58b8-4ab6-bca9-3e6b00c3419f,964f7680-64c0-464e-b81e-9ecd32daaa41,2026-07-21,debit,"POS/Rama, Bakshi and Krishna",-1970726,R7610783,,original_csv
1a85f63b-ecef-4061-a8db-3aa1878e4097,42c635fd-893b-40e0-ad93-f3962e40b55f,2024-10-31,debit,RET/TATA AIG,-3446917,U9683693,847056982204,original_csv
1a878cfe-22e2-4105-b2c0-3a117cbc3820,a552e5f6-112a-429e-ba1f-59ed94265726,2025-06-22,credit,UPI/SBI MUTUAL FUND,2427633,I5068174,580982499918,original_csv
1a87c84f-455f-4089-b5e2-8bc26cf188f6,3f04d26f-6499-4046-93c0-c1ffee90532e,2025-11-21,credit,RTGS/SBI LIFE,3841842,U8313973,,original_csv
1a885a3c-ba51-48b7-8fae-e9ee5ea6afd4,eb5d043c-4a63-42e6-8579-63ba00d26958,2025-10-11,credit,TFR/ICICI LOMBARD,52971,I5674311,190481295445,original_csv
1a8dce4d-6459-4170-80a1-fc767f9781cb,778d2e7a-f099-441f-8d7d-47215ae00400,2025-08-19,debit,REV/BPCL,-1421249,T6672040,,original_csv
1a8ee970-24a6-47f8-a95e-195735d676fe,94995c9c-9aac-4a55-99af-52aa0cf649fa,2025-07-06,debit,RET/Venkataraman-Purohit,-20978216,I8249828,851601750123,original_csv
1a8ef46f-2cbe-4917-ac7a-3de62d34dcd3,5b8aee27-2795-44bd-a142-6145d11609cf,2025-02-14,credit,DEP/KOTAK MUTUAL FUND,21430911,S7056332,401673166058,original_csv
1a905cf4-93dc-4a48-81e6-1e2c28e5b61d,38594dfa-153d-4858-9685-abcc5827ca1d,2025-04-16,credit,FT/TATA AIA,17636180,U7819224,,original_csv
1a90f35e-9ae9-40d7-82f2-1cc9bbce4f75,0e2d42b7-2fcb-4b08-87cc-d1667f6331b0,2025-09-13,credit,RTGS/BHARAT GAS,3684691,I5681596,828502846080,original_csv
1a9250ef-9031-47b1-8c99-39a66f4172cc,a438dc73-db23-4a56-8b7e-3e2b34382d0d,2024-10-02,credit,REF/Nayar and Sons,4278333,T1157848,316444878234,original_csv
1a938fa7-6056-4431-b2b7-1521200baee1,b0964d56-3a48-4ac8-a6bf-f2305283ba40,2025-03-06,credit,EMI/Datta-Kanda,1069411,S1540190,186533266150,original_csv
1a94a73b-a36e-4725-bc47-ece7d5c88811,1087148a-97ed-4417-8f19-d0e4cd1ca471,2025-06-15,credit,UTIL/Deep-Apte,2051509,T5854320,,original_csv
1a96ef52-bdb7-440f-9382-7ba8fbcdab13,3ccfe7dc-5771-4ce3-9824-7e2a7556a679,2026-07-15,debit,WDL/Arya-Ben,-961536,S7507945,,original_csv
1a9894ce-74b2-4da4-81c7-822f0d923e8a,2994f949-4ed5-4a33-924f-4f25c2c30d98,2025-03-28,debit,"WDL/Palla, Koshy and Shenoy",-4077103,R6590600,721102580865,original_csv
1a991fe2-69d7-4d55-bb2e-862d2d8540e2,a438dc73-db23-4a56-8b7e-3e2b34382d0d,2024-02-07,debit,EMI/Sandal and Sons,-4560012,U9414710,483663502189,original_csv
1a9ac271-2c91-4a58-8327-d1d216f37545,691d6675-3e10-4f66-9328-0ddeba891770,2025-09-07,credit,NEFT/RELIANCE DIGITAL RETAIL LTD,37890159,S3199565,858953144193,original_csv
1a9c11ff-a49f-477c-afb4-a29c506aa379,50827a30-af16-4c24-99fb-cc72d6888c45,2024-11-24,credit,RET/TATA AIA,4266104,U8848570,,original_csv
1a9fe501-6448-4357-b16f-b61bc453fd53,5e17430d-37ab-44c0-9947-0cf54f3be19f,2024-12-23,debit,REV/Dasgupta PLC,-862286,R1970720,741105954591,original_csv
1aa067ea-4f8a-4107-88be-d3818bfc00e1,d938473b-08fa-4ea0-8f8a-ffa73ccb27a7,2024-01-30,debit,WDL/SAMCO MUTUAL FUND,-49749126,N8288981,129797296794,original_csv
1aa415fd-5f7f-477e-a5be-7a1eb07e25c7,e8507a2d-743d-4568-a412-229ca620633e,2025-03-25,credit,SAL/AMAZON INDIA,17992173,,807706907955,original_csv
1aa495d9-0e30-4dba-8637-f9b3d2afe582,4fa000f2-4999-422a-bd66-fde2eb843594,2026-02-05,debit,UTIL/ORIENTAL INSURANCE,-666384,N6737098,324815881240,original_csv
1aabf60b-332c-49da-958b-5c2719156a51,7bfd8bde-c79b-4ac3-8274-b24e88232699,2024-08-26,credit,IMPS/Hegde Inc,40292829,N6195538,,original_csv
1aad9aae-16e6-4026-83f0-6611685f60f4,634d7975-7b13-481f-9fd7-cd455927d24f,2026-06-23,debit,REF/HP GAS,-3959733,S8852345,777105445133,original_csv
1aaf7029-bb4d-4163-8c3e-8ecfcb6849c3,ef008986-aca8-4cba-bc4e-824828c8adac,2024-01-21,debit,"UTIL/Sur, Luthra and Sule",-4664565,N6355444,,original_csv
1ab4eedf-a746-4a23-9908-f64beaedd7b9,df738101-4892-4d79-b7f1-e7fe1288fbec,2025-04-14,credit,WDL/RELIANCE FRESH,357240294,R4732282,,original_csv
1ab9a650-3572-4220-89b4-41efda7ee5fc,f16c564e-6f08-4e1a-92da-1d0467b4b8d1,2025-12-08,credit,SAL/FLIPKART,3701123,T1259874,825468406030,original_csv
1ac56570-808c-4140-9af5-63801a358ef4,2e1a6e2b-0b50-47cd-9b35-68637e4dd914,2025-06-14,credit,REV/BSES RAJDHANI,49641633,S9948920,577773452378,original_csv
1ac812b4-8c2f-4673-ad64-e11bcf09db99,d2870253-9acb-4c36-a6a6-e38d0eb6c842,2024-09-20,credit,"UTIL/Khosla, Pradhan and Bhattachar",33669325,R7733535,367889637955,original_csv
1ace029f-97e4-4635-8283-fedda4f1aae6,3e383c8e-998b-4ee3-8ee1-394623e9f97f,2025-02-11,debit,FT/SPENCER'S RETAIL,-33267954,S3005385,,original_csv
1ad00906-1fde-441a-a48d-702f06e1d8e1,c3edd364-f1da-42e9-b9af-7cfdbc34c750,2026-08-17,credit,REF/MSEB,24208645,I1109361,119011585467,original_csv
1ad27604-7216-4f97-b3e4-f051d596d605,ec4321d8-e53d-43e9-9b31-2d616d4aefda,2024-01-01,credit,CHG/RAZORPAY,325476,I1452221,769438902136,original_csv
1ad6cb13-cedc-42e2-ba00-eb9084bb5bcd,94fc5379-e3ac-4fd2-a3b1-c334995c39f5,2024-08-20,debit,WDL/RELIANCE DIGITAL RETAIL LTD,-6036840,S2116313,275380024525,original_csv
1adee7d6-754b-42e9-9ad6-a6327c7a8146,30d8727c-1cfb-441b-8e22-5ddf29a79824,2025-10-30,debit,CHQ/LIC OF INDIA,-4150587,U8039929,492594673485,original_csv
1aeaed56-f06f-4c2b-8463-7e0ac0dc3d96,dafccddf-8c09-49ce-8276-c568b01de307,2025-05-06,credit,ATM/ICICI MUTUAL FUND,2425036,R6108143,808555685653,original_csv
1aec0dc6-20c4-4a9e-9b01-ce1d0fa6912f,c76a2b82-ca10-472f-8adc-3e9a4bb1cdf2,2024-03-14,debit,RET/IFFCO TOKIO,-1694968,R8923690,,original_csv
1aedb619-a271-4ac1-8d0f-230220e8c643,07389c13-3832-4bc6-90e1-74598bf66e1a,2025-09-06,debit,UTIL/Saini-Manda,-4146895,U1813631,767851525534,original_csv
1af0ac12-8636-4613-8c02-050ce58b395d,d2a6d8b7-581a-426d-87b0-e3e44a0d7b2d,2026-04-08,debit,UTIL/YATRA,-7507459,R6236012,229729030553,original_csv
1af4f899-757f-4d66-8ceb-d0bd40ff3a50,7899d08c-a0e8-44ef-a5ad-a689b5ff2513,2024-12-14,debit,UTIL/PAYU,-36829610,N9408166,558885222714,original_csv
1af7a96f-3ab7-4249-90da-6265ba27e060,9c21fe38-56ca-4557-859e-fbf076aef667,2024-02-05,debit,UTIL/Manda-Chowdhury,-2533547,U8265782,469055946813,original_csv
1afd4e15-7ab2-4af5-9e3e-9ecf38bfff02,4f0eeae5-a0da-4f1e-860c-39867005771e,2026-06-28,debit,REV/UTI MUTUAL FUND,-4732513,I8302317,900139696476,original_csv
1afefe8c-b17f-4757-955f-24f5b6ed64c6,74071c41-afd9-4886-96d0-9df77f115023,2024-01-15,credit,WDL/BSNL,3201987,S7747098,817388823864,original_csv
1b00857a-6199-4a56-bb9d-bffabb279889,0c02f699-43ee-426a-9df8-adb323408838,2025-08-15,debit,"UTIL/Lata, Ratti and Joshi",-2797299,I3363689,900782071415,original_csv
1b02fb9f-745a-4f02-aab0-f769eb20c6ad,1ed8db63-88de-4955-b6a8-a906043aa7fb,2026-01-16,credit,"WDL/Dalal, Ganesh and Rastogi",32324331,T4133418,542680383457,original_csv
