transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
7df85841-16f3-4883-bbf6-bba58e471161,9b027360-31a1-4ce6-ae69-82fcd34bdaaf,2026-05-07,credit,WDL/TATA AIA,336494.4,T2722331,391016372433
26414219-ea45-4315-8be7-429bcaadb7e3,9094b1c8-aa5c-4e8a-b175-e8fb04eb5c36,2024-09-07,debit,TFR/SELECTRICITY TWO PRIVATE LIMIT,-12874.36,I4498329,727260748535
80128900-ff2f-445f-b87d-c4aed8a29e33,59bc0ef4-f4eb-4dc3-aa47-5ab09e3b1973,2025-02-21,debit,NEFT/MAX LIFE,-2230.03,U4405243,211382386288
acff1f94-3892-4912-9cc5-6060be599541,f232af76-40db-4c08-8439-70f6ea152b13,2024-04-15,debit,NEFT/Korpal PLC,-19743.02,S4361543,649081522899
d62bd662-576c-4cda-a45f-5d7631a707e2,0fd9e838-e78c-48e9-87b9-6c8a49746c9e,2024-06-14,debit,TFR/Ranganathan-Mitra,-48739.21,R4464648,733658906299
d4aefacf-9eee-4ad4-87eb-cf285ac321b6,458a0c44-50ce-4979-8d03-7212f1a100e7,2025-02-21,credit,EMI/UBER INDIA,177573.52,N5430694,
02e0ac03-1339-4fd4-a3ba-0f3abd402836,3a8d9540-7282-46f8-9831-c419070790ca,2024-04-02,credit,"REF/Bhavsar, Pandya and Kothari",46441.13,I5204256,965129394584
65928321-e6d5-4d67-a367-4a3025e5baf5,c3def251-5147-4a9b-accb-66c33793d698,2026-05-05,debit,WDL/ICICI LOMBARD,-30797.96,U6615867,640024499770
45fb8def-207c-481d-9c97-0ee3b92e5e91,333edf0a-9cbe-4c07-a6c7-7ff5145f5a66,2026-02-24,debit,"EMI/Dasgupta, Ramaswamy and Mital",-16119.01,S8606950,767387579343
01b53d7f-d812-43b6-b66c-c218bf20bcc9,1a7b8cc5-cb06-4edb-924a-f95f42742f14,2026-07-10,credit,POS/AXIS MUTUAL FUND,460.37,N2472308,217997334250
e893cb54-66b2-4a03-8b26-237a6e651f76,422a91ec-89d6-4f2b-a703-c10bbd71e334,2026-02-14,debit,POS/Bhatnagar-Tripathi,-18842.87,R6343172,947105550857
33d6c612-4dfc-4aab-8641-9f8e85396bfd,46ab9e48-0bf2-4505-bb78-a8b6ed13ab8d,2025-02-27,credit,CHQ/OLA CABS,24089.86,N3713165,
4a12cbf4-94f3-4d27-8e8f-24ed57a87025,e8507a2d-743d-4568-a412-229ca620633e,2025-08-23,credit,TFR/Shukla-Purohit,220264.7,R9405758,887964419351
ec492b84-23a8-4eab-acd4-527229d64468,d0ad87ed-cb0c-4440-90cc-698d766775fb,2024-06-03,debit,INT/TATA AIG,-60546.55,N6494636,
b3c40f80-405d-48ae-8057-0f0493b0b460,30d8727c-1cfb-441b-8e22-5ddf29a79824,2026-07-12,debit,DEP/GOIBIBO,-1662.27,U6561124,
6ce93d32-13d3-4672-86f2-961369a93c3f,0bb43bae-9be2-4ab9-a93a-6cb8989ca9f8,2024-12-16,debit,REV/RELIANCE FRESH,-44005.91,S6408438,164239086081
0a022620-3c3b-4b47-bea0-77512bee7802,b4fe3cb0-2d5d-41e8-a7cc-9797474d741e,2025-10-06,debit,UTIL/LIC OF INDIA,-479112.33,N9450717,212786112729
66dfea0b-68c6-4923-816f-e7251df21207,1eb095bd-50d3-4fda-82e9-95f810c685ed,2024-06-16,credit,CHG/Biswas PLC,18706.6,I7825339,689743285473
53537f01-1936-4341-9512-4ef0e9f3cdfe,046d42da-374d-4c1f-bd36-244170f282d7,2024-12-20,debit,EMI/Sanghvi-Rama,-7830.86,U4104237,
0de050cd-ba0f-401c-b134-ff71566be284,c307e448-1347-4e63-b754-8b7d81fc0a45,2024-12-15,debit,REF/HPCL,-234.57,N5563294,722002881956
bce33b58-2cad-4213-8f43-707cbc091f09,e0a3482d-0592-4d6a-b8ca-48f41080a1c7,2024-01-05,debit,RET/Lanka Inc,-440875.78,U5027123,568170884235
e6df2412-a8a9-43ca-8451-c150d6e3a43a,1064ebda-2fb2-4492-8627-908ce1a8e7d9,2025-12-01,debit,FT/PHONEPE,-10157.82,T8326639,
04a38440-7415-4dd5-a4d6-82fe783a3f97,8d56eb92-e54b-488a-95ce-19940e0ae0d0,2024-12-26,debit,TFR/RELIANCE DIGITAL RETAIL LTD,-3900.27,U7192358,676139551403
9b7a3a60-bf0b-4f74-90bc-f95d673062bb,bacbe736-3f7c-414d-9f59-d149752a9d96,2026-08-08,credit,LOAN/MORE SUPERMARKET,31322.58,I6042928,802000090633
85fef9b2-1c64-4495-bb61-e703c88376cb,ec009051-8bf2-4e16-90a2-51f4765fd94e,2025-06-14,credit,WDL/MORE SUPERMARKET,291678.07,I4033937,
6d45f607-a5e2-4a38-9c14-8a1895657bf2,7f758804-877a-496d-9521-2f2a5155ee7b,2025-04-30,credit,RTGS/RELIANCE DIGITAL RETAIL LTD,35973.55,U7807027,
023f0416-b920-4a6f-8c7b-f59d744e16f9,cb2dcb66-971e-4454-8810-31add21daedc,2025-08-15,credit,SAL/MSEB,429332.59,I7303631,973233239577
132b8ab1-31bb-4ec0-8cc9-074ad027407f,c50bfd5b-7383-4702-92d6-f81cbdbd8a12,2024-01-05,credit,RTGS/SBI CARD,24499.0,I4555315,981208813672
143a9494-64fe-403f-b25f-fd6d43281747,b3aa67d3-f293-4624-965f-a825dc04b2e7,2025-02-07,credit,SAL/ICICI BANK CREDIT CARD,3487.85,N2529564,518021108548
7cdf164e-9342-415a-8de4-4edbd19a5dcf,c8f56a19-21b1-4eb9-8110-74cc2b2f5d63,2025-11-30,debit,EMI/Banik Inc,-10198.48,N4245947,945685690771
67e4c29f-c3ed-49f4-b600-4c62d45ce9ec,33924a2d-ed15-478f-991a-7d773647e1cc,2025-09-16,credit,ATM/MAHINDRA MANULIFE,60002.14,N6341784,650039126410
9c7c9164-3ae1-4ae0-84e4-5b9aefc7951f,18e1cbaf-269c-4dec-9109-dc860998ee85,2025-08-03,credit,INT/Dalal-Narula,19392.11,T5760828,675906402078
0c11233f-a2df-45c6-a510-64872b619d40,f16c564e-6f08-4e1a-92da-1d0467b4b8d1,2025-05-24,credit,UTIL/TATA AIG,15157.98,N1615136,387331802712
d60bad05-2849-48f2-868b-536ae6082774,e3408600-a59b-4789-8789-97460e4557c9,2025-03-07,debit,WDL/SPENCER'S RETAIL,-447995.88,N9111633,654065495491
9d8710e8-c2a2-48a8-b11c-a387a087db4d,5f964442-db4a-4158-975d-8255e708c52f,2026-03-16,debit,SAL/ROYAL SUNDARAM,-42964.19,U1217036,162072151869
bfbea2b2-48bd-4823-b7fa-2917feaeb239,537eecab-c40a-4ede-92ac-875b6ace012d,2024-05-07,credit,IMPS/PHONEPE,39194.46,T9352520,929614311402
a7838265-b0c9-49bf-9833-f25c3a6169a2,f16c564e-6f08-4e1a-92da-1d0467b4b8d1,2026-08-06,debit,"REV/Ghose, Barad and Lall",-25297.11,R8957470,
07cb78e2-368e-4dd8-833e-64132342e8b0,5fe33445-794c-4dd6-ba39-45d634640dcc,2024-09-06,credit,RTGS/FLIPKART,11904.24,N8679574,235085311394
f1c3c61c-c587-418c-aa0c-b5463339b661,ad33f5e0-2377-47bb-a797-25ec45979408,2024-08-26,debit,"EMI/Gaba, Swaminathan and Srinivas",-37886.8,U3606509,898795279976
d300e353-45eb-43b5-b239-832bc10e4e0d,02665b17-9e22-4df0-974c-a4f4e58ff9dd,2024-02-07,debit,"CHQ/Viswanathan, Kapadia and Om",-10076.12,T7128704,940636236088
1a68f872-c7b1-463d-ba5a-3b4b1e3942da,78589274-f054-4ca9-9f11-760833f645c8,2026-06-27,credit,CHQ/NATIONAL INSURANCE,16009.71,T5334386,480730894422
13a458f3-684f-4a88-a41a-c41975e35ed9,932ed4da-7d30-4480-894c-e33632cec54e,2025-08-12,debit,"TFR/Sarma, Gala and Acharya",-24339.76,N1827940,866530535811
11343662-e4d9-4dc8-a28f-e48d267d3d58,96abed0c-1551-411b-a83f-f6427cf7ac84,2026-04-10,debit,EMI/BAJAJ ALLIANZ,-341259.44,T5814887,
8cdb7da9-fb16-456c-a648-8a4b094b4d07,50dff58d-ba74-43a0-89d8-258270fc4c32,2026-08-04,debit,UTIL/RELIANCE DIGITAL RETAIL LTD,-7457.36,N1053591,
0de15aae-19b6-42a8-83b7-c4612f9a1aab,040da707-edb8-4158-8635-43bf1503580b,2025-04-29,debit,TFR/SBI MUTUAL FUND,-4193.08,S1020840,839477439746
c637b47f-8085-4222-a5ef-9ac0d358e56a,714f968f-19e3-459c-9e50-e06a3f73d146,2024-06-24,credit,POS/FLIPKART,19440.14,N5132155,
697da337-d01b-4275-9a78-a53a931a7b88,e0313a91-6ac4-47c2-bce9-70b14db16cb4,2025-08-24,debit,ATM/DMART,-102086.21,N5098441,454109452923
0c0349cd-d2c0-41e5-b1d9-3ea7c7ee7ab4,ec89ee2e-8b28-4857-b204-62d1619e6b01,2025-07-22,credit,DEP/SWIGGY,14863.27,U5134478,838521011025
e5ede235-bed7-472a-ac19-c423f08d2c60,4f03ef85-d11a-447f-a9f1-22d7f9a9ad38,2026-04-06,debit,FT/PAYTM MONEY MUTUAL FUND,-19095.13,S3778494,
8fafc6e9-87a1-4eea-b93e-b2b6cb6c9468,bc862719-3aec-4993-a88d-3179cc6b096b,2024-11-03,debit,SAL/IRCTC,-42581.46,T8221641,109584436350
c12711de-d65f-4bb1-ba74-8a0481d50ee4,a3788c5f-0d0b-4f0d-988b-029a2684743c,2026-03-01,debit,TFR/Trivedi LLC,-33676.98,I3949080,338783674245
19d0e820-4ef8-4525-923a-88dbb2994ebc,6db6c590-7d4f-44c7-b4a9-a34280c8310d,2024-09-12,debit,REV/Minhas-Gaba,-13700.96,U7263851,
cf3e181b-12d8-45ae-8df2-54bf54c2c505,c3edd364-f1da-42e9-b9af-7cfdbc34c750,2026-06-03,debit,SAL/ICICI BANK CREDIT CARD,-261027.95,R9106317,658522735795
e20c7a7e-7aec-4ee4-9c58-6d7d9aab8a6d,11458d61-ddd7-4656-acad-0e1f2b45707e,2026-04-04,debit,SAL/TNEB,-34524.65,R2512352,
5791acc3-385e-4ee4-944c-133245513ae1,cbc4e3a6-84ae-4ab0-82a4-724df3f415b8,2024-12-27,debit,INT/BHIM UPI,-37386.09,T6064727,703383873965
c61a81d1-6168-4dd8-b178-b9c28a323e70,d66b10d4-04bf-46cf-a55e-e24b554afac2,2024-09-09,credit,UPI/BSES RAJDHANI,24036.6,N1073658,686913620407
f9ea3bc6-56d9-476d-8d4e-4db364b82b06,390e861a-4655-4aac-becd-765a07787fb5,2024-11-09,debit,NEFT/YATRA,-41212.56,S5466619,
5b47df9b-a74c-4a1a-b4ea-b53b02eab736,49ebefac-3660-4037-bf6d-c4a7b672ce38,2025-04-22,credit,RET/ORIENTAL INSURANCE,123613.58,U8492854,105131425985
d383e076-12f8-477d-b581-9970db3e29b3,cce9b8e1-50cf-48cb-8679-13fc9046710d,2024-07-09,debit,IMPS/DSP MUTUAL FUND,-14481.24,T6762340,248768884752
0d7e55d1-1ee4-4e1e-a413-0fa21ced0e5e,d3e8687f-72b3-4d01-bf1f-40e9e1debf3c,2026-01-27,debit,EMI/Murty-Sura,-11163.88,U1706702,
8c2121c3-c173-4b4c-b52a-e38a49973f90,de54b577-544a-4c03-9f43-962f0a097676,2025-09-29,debit,IMPS/NATIONAL INSURANCE,-31058.47,T5579135,382305349406
c4bdc48a-67de-4a0e-a5c4-f1816a925dfe,dcf7ac10-e154-44d4-b11f-0055fe9c42db,2026-01-10,debit,EMI/CASHFREE,-19205.62,N5087357,
3f8aab08-9c2f-4b34-9a34-03d683af3387,e558c415-b5a2-4a2e-b68c-419a4af62543,2024-06-13,debit,SAL/RELIANCE DIGITAL RETAIL LTD,-8766.3,T2416371,876051785287
639915fc-1190-4aa9-8cc3-1a2a633243fd,c3def251-5147-4a9b-accb-66c33793d698,2026-02-02,debit,WDL/IXIGO,-14979.55,I8883831,
3251ca9a-4880-49f3-85f8-9828be018fbe,d984e6da-11d6-4d74-a236-7f669f92c64d,2024-04-10,credit,REV/KOTAK MAHINDRA BANK CARD,457736.17,,563321877412
9bdc5448-335f-418d-82fb-ae4a8a50726e,a66ba050-2993-4694-8b4f-3ac2bd474900,2024-02-24,credit,CHG/HSBC MUTUAL FUND,445039.3,I2270441,711951030495
aa7fc056-9a41-4468-941f-fc4f8bceaf93,09f3add6-0c78-4a7c-a1c7-7a0300c53728,2026-02-03,debit,UPI/HDFC BANK CREDIT CARD,-48301.25,I8327977,
4821b11c-5de6-444b-a8c9-d48fcd7108f4,3a5a8b5d-7f04-4379-88b2-37941d9065a5,2024-09-07,debit,DEP/AXIS MUTUAL FUND,-68.52,,311508644860
b265338c-fb18-4404-a7ec-2ce9d15b72e2,869b29aa-2d87-4683-875c-3dc5b12107ee,2026-01-13,credit,POS/Khosla and Sons,477369.06,I5941133,122130845298
b07a77ca-e2d4-460a-ba0b-eecb6bb06055,6cc5b65a-6d64-4185-a9ca-169f69c7e5cc,2025-07-27,credit,WDL/Nagy Inc,4851151.3,U3550335,877856603706
3140f835-1f4e-488d-96fa-4cd751913099,2063c40d-9085-48e6-8998-634d4ca7dc35,2024-08-29,debit,NEFT/HELIOUS MUTUAL FUND,-24451.85,R3429122,340000263125
14998641-6937-4392-83ca-23873afec83b,b3aa67d3-f293-4624-965f-a825dc04b2e7,2024-11-18,debit,ATM/Barman-Ray,-12314.36,R1482913,466716629860
7a3bcc63-400b-4197-aca7-2f9231bcf25d,20f81edb-f06c-475d-a173-5d935f7cacef,2025-01-28,debit,CHQ/FRANKLIN TEMPLETON,-450189.75,U2454448,
a3086112-29b6-4311-b91a-1b231fb27d59,5229f7e0-b3e8-4c01-9e83-e90c9973281d,2025-08-10,credit,SAL/MAX LIFE,430849.4,,303893840464
dbed58e4-3c51-4d9a-8577-aab918538b80,91e3a3e1-9a67-4e1a-9dd8-b490a1cdfb7c,2024-03-15,debit,CHG/LIC OF INDIA,-40945.5,I5660523,502734355610
4fdc2571-2a7b-44f7-ac7e-ab4cf0e802e5,413440ab-96e7-4a6a-b174-8ff78da30312,2024-06-18,debit,ATM/BILLDESK,-29696.73,I7753899,890902204797
13cddc7d-dd2f-4926-b94f-bf70d09af2ab,9d2b3dba-4f04-4a6e-9661-51b3dd6277e6,2025-09-25,debit,SAL/NAVI MUTUAL FUND,-199722.19,R8236084,686996871932
7e13ebc6-5922-478f-9836-920584169c0f,a07901f9-9d32-4a1d-bc89-61abf4beed4a,2024-09-08,debit,POS/ADANI ELECTRICITY,-43842.95,N4330101,752271968282
8c1ceb30-ddd3-40b1-91c2-5c5ef740a99f,7133aa52-211f-4506-b6b3-57f3addab2c6,2026-04-10,debit,"FT/Kaur, Rajagopal and Pathak",-6569.07,R8605080,
1fb3f22a-c90f-4cb6-8489-d8f1f08dea7d,cd9f6019-b20e-4f4b-aa5a-7a6caf0d9d2b,2026-01-09,debit,POS/HDFC LIFE,-13947.38,N3656035,
55b73784-b546-4889-a669-2f32d3196a6c,ca4c3e95-608f-47e6-bcf3-0b2cc3383a48,2024-11-17,debit,DEP/PETROL PUMP,-36914.37,I9013295,257499435228
9d95cdc5-c1c8-43f2-9d7d-3110b02913c3,efd855f6-79e7-4b89-804d-45341769ac0b,2024-11-01,credit,TFR/Balasubramanian Ltd,223819.94,T7304656,726920711819
65e8a325-faf4-4186-8ba2-9f84b0bf7432,3ee9a0ed-a264-4441-9a4a-f0b248dbc92e,2026-07-22,credit,SAL/OLA CABS,4214424.66,,565935399697
7a0e7593-84f7-4212-b318-f8d7202f1b33,d41e8693-3617-44e1-8ad7-49b5d5101659,2025-11-21,credit,CHQ/Mann Inc,4773.83,I3085110,474246998459
f4a12330-26f3-4d2b-9036-4649363cae26,f2eed69a-3e0d-459c-bb06-2215f7c14168,2025-06-11,debit,UTIL/Parikh-Naidu,-43293.77,T7028498,
cc652d3b-4e1f-45df-9e35-22a615257253,9118ec99-1109-422c-99a5-9a3171dcfcab,2025-07-02,credit,IMPS/GROWW MUTUAL FUND,6892.8,I7666763,695417131121
3d0c2a17-5924-4091-955f-12c5efcd36bc,964f7680-64c0-464e-b81e-9ecd32daaa41,2025-04-26,credit,ATM/Agarwal PLC,22784.44,I7576819,498600311048
1fc347bf-6e34-4d75-90ac-e3a4ec789a99,41fe1d44-0fe2-4abd-8e30-d68e39735f87,2025-08-30,debit,CHQ/GOOGLE PAY,-368580.58,T5442710,596600428691
fa8b53d7-6373-4b6b-b3c4-0fdfd55e0de1,c2ef1e36-2c86-4bfa-9eb2-a9ba7155e811,2025-08-10,credit,INT/KOTAK MUTUAL FUND,32910.91,T5597467,152373596639
1765f97c-da19-416f-bb4f-6cab65795693,f7d85571-ac9f-4d3c-814e-11c696f70c77,2026-05-27,debit,REV/BAJAJ ALLIANZ GENERAL,-8872.5,S1741303,249578030165
41121726-dfdb-4be6-b4a9-9a2d918be88d,d938473b-08fa-4ea0-8f8a-ffa73ccb27a7,2024-05-06,debit,"CHQ/Sahota, Parekh and Sant",-37566.57,R8065918,712570828230
6f9e5352-a20e-4ec5-b491-46919db2023f,85af5367-a28d-4afa-922e-efeae4c5d370,2026-04-25,debit,LOAN/BPCL,-22435.21,I5500520,627643044801
35a1c804-73c5-4f71-8aff-f7917b62be62,78f9847d-ff5d-4ca0-92d0-97b4f1c3eb30,2024-07-05,debit,INT/IRCTC,-396746.34,T5405704,513608050940
221bac4b-3a61-4ab9-a6c4-585fbaa6dd04,c740c46c-ffe1-43ad-b455-b74198a812d5,2025-09-28,debit,"CHG/Mistry, Bansal and Varghese",-31748.06,N7416865,117446970369
e170aed3-0167-4929-b3da-344e0e821e29,c623560a-87cd-4568-9231-e49780efef5c,2025-04-22,debit,TFR/UTI MUTUAL FUND,-24641.57,N1373417,
3523f55f-eecd-46e9-ac53-82c612bcfec3,223a73e5-3355-4a3c-b2e7-df8cbc6e742f,2024-04-13,credit,TFR/PAYTM MONEY MUTUAL FUND,18553.57,N3298792,674692678186
a6db7b86-5d67-4180-a9d6-de89caa0a5d3,e1c5fc6b-2fd7-42cd-8e81-08c0fc689470,2025-04-29,debit,NEFT/IXIGO,-24685.63,I6455502,365443279602
7a71f445-a682-43ab-9cdc-b0df86f18933,07389c13-3832-4bc6-90e1-74598bf66e1a,2024-05-30,credit,INT/BSES RAJDHANI,11213.38,R2118886,
e70a9fc1-149d-41b2-b7f3-9837d79e18ec,80e27ef3-585a-47f2-aa20-b51a00948b43,2024-08-20,debit,FT/DMART,-10774.58,S6141623,960990144610
9f7c7aa1-2b9a-48f6-9b1d-302a133b6291,d1a6097e-d124-4b7c-9f4e-c30356f6f3bb,2024-08-13,credit,REV/Doctor-Balay,11572.98,U2944970,707478677766
fd65b391-b672-400b-b288-5285f47d16f5,fd4672a8-88e7-44cb-845a-4786854b500a,2025-07-18,debit,DEP/SBI MUTUAL FUND,-460536.14,R2455075,428411980380
b33f2ae3-9bbd-4dad-8267-e4cc2bfe97c3,913ec09a-c697-4d40-a578-85ff8a7a8de4,2026-05-30,debit,FT/Datta-Konda,-215729.46,U7149804,181678954610
a48242fc-4e64-4090-9e23-8afe1cecb89d,193cb1f1-08a6-4b3c-9b9b-488da220c17b,2024-05-09,debit,DEP/BSNL,-393647.13,I3527305,467846004935
be60573f-5f7c-4a1c-8ae6-26b791ce3c14,78f9847d-ff5d-4ca0-92d0-97b4f1c3eb30,2024-03-27,credit,CHQ/ZOMATO,7425.91,S5460896,409474577742
f229439b-73e3-48ce-9680-2e966e4e674e,80d4455f-a4ef-413c-b2a5-f1a95acec130,2024-09-17,debit,"FT/Dhingra, Dixit and Dalal",-2431038.76,S2220270,420975339502
dae34100-d307-4c2e-aae2-3241bb3f5071,26e4492c-424e-49eb-be30-2fe876ad4719,2024-01-14,debit,LOAN/KOTAK MUTUAL FUND,-355415.82,U9451685,423538265417
c139aa2b-6d2b-4d94-9546-caafd4daf1b2,375588c7-60e6-40a8-a001-4510972b4564,2024-01-18,debit,RET/PHONEPE WEALTH,-46743.78,T7019111,845808940549
bdcaa74c-1c52-4956-9b65-dc4b92de07b7,29cbd8f6-ef34-4eee-b7ff-23dad983c563,2026-05-31,debit,EMI/NATIONAL INSURANCE,-28211.54,N8681692,
6fbd2326-2dfc-4503-98bd-175d190c91e2,016d231d-2a78-4c5b-a582-076a904cf2f7,2024-08-16,debit,INT/RELIANCE DIGITAL RETAIL LTD,-78722.41,S3034836,812037229586
04ad55ca-b2e1-4653-91f5-008f17e4659f,236bad49-a67d-45ca-9687-821602731332,2026-03-19,credit,POS/Sethi PLC,212610.36,R3807880,135448228230
dc777d3e-2a11-41e0-93fc-095cc82a3e22,a88efb95-383d-4f47-8c28-dfff4b6e6b5a,2024-01-21,credit,NEFT/BAJAJ ALLIANZ GENERAL,389609.86,N2699398,339135555026
39628271-8f12-4404-b4e2-c82551371a1b,bb9813f9-df37-4c17-b4c4-139eac431df8,2024-04-27,credit,POS/QUANT MUTUAL FUND,682.43,T3699608,324657994448
8b85850c-9bcc-4916-99ec-576636f62fc7,95e456c6-6e2e-4af3-bc0d-362dad28db57,2025-04-20,credit,WDL/TATA AIA,12525.1,I4384687,130671057471
885d5a96-7497-422e-af4d-bfeac0f23424,0227b094-0428-4fa7-914f-45d1d62681ad,2026-08-29,debit,CHG/Dada-Ganguly,-36574.63,R3491725,639578338585
02fc20e0-63d0-45a0-b60a-82415e8f62ea,90d3e6f6-5ba1-4290-8aa3-cc1ae6fb7c41,2024-07-01,credit,"INT/Mall, Nayak and Brahmbhatt",4957577.79,S2487693,354701643797
d3c7a2a9-b36f-44d4-9504-8470a34b018b,4cc93d65-f808-4292-b1dd-70a91ea19cb1,2024-06-30,debit,REV/Lall Group,-1928.22,U3098439,398178947816
5dbdeb46-a0b9-4f20-a97c-d7ed5d07d031,df9f1ade-63f6-4321-9ed3-3b68d7e80a88,2026-05-14,credit,INT/PHONEPE WEALTH,26518.94,S3933593,399495894942
21a78d5c-29d8-4b44-a38e-7abc87dd7e4a,fbfd37ca-f47f-483c-8cad-976e152dca17,2024-01-20,debit,DEP/BESCOM,-34025.9,S3869931,
480dde9e-5385-4d5b-8be4-2dd83a765260,a024959b-57a4-49e5-b0c9-9468e602c59a,2025-01-02,credit,FT/BARODA BNP PARIBAS,38358.88,N2085039,524048228726
ffac920f-19a8-4c8c-8229-18ed8324706c,b59185c7-02df-4581-b2d0-188a0a93fc12,2025-09-18,credit,DEP/ICICI PRUDENTIAL,6654.11,U7466771,948818187208
08ecb499-40d0-4108-b219-1ce2223e9b1a,e0a3482d-0592-4d6a-b8ca-48f41080a1c7,2026-05-18,debit,LOAN/YATRA,-18541.1,I2189495,
403d2a24-b16c-4adf-bf3e-fc1a68cab717,03bde1bd-dd40-4d7d-aa69-cb57a69daa87,2024-07-01,credit,"RET/Johal, Mangal and Chander",31891.39,I5035791,397858526149
1a059403-ab4a-4fee-ba18-83a8b6a1c75a,5f964442-db4a-4158-975d-8255e708c52f,2024-01-03,debit,"WDL/Anne, Walla and Krishnamurthy",-19108.74,I6213823,207818546593
2b1229a7-c0a2-4dc0-9e79-8df32d71db3e,83c7108d-7aea-4861-9605-313f8523f363,2024-10-11,credit,TFR/RELIANCE GENERAL,6226.13,N3774977,294603967252
8c6f3fe9-6443-4689-91aa-95815b151b95,633a5753-203a-41b2-8204-3253a159db2c,2024-03-18,debit,UPI/PAYTM MONEY MUTUAL FUND,-20350.42,I2945175,347299233518
96e3146d-ffac-4779-a518-4d9746601eff,2e3952b2-69f9-4073-9df6-c039668961c0,2024-04-25,credit,LOAN/Nazareth Group,18555.4,R7046675,122915085767
108f0c23-af89-4d0c-996a-745fb92888e6,c76a2b82-ca10-472f-8adc-3e9a4bb1cdf2,2025-08-15,credit,REV/SBI MUTUAL FUND,49751.72,I1258741,
8bada4b8-f1ab-466e-913c-3f0321787bcd,c03705d2-b645-46b8-a941-c301dd694bdc,2025-11-27,credit,WDL/Merchant-Kade,21863.13,I1050563,627538432579
c93bcf93-88a0-421d-91a2-1617e0983b74,93402ed2-92ad-42ef-a24a-46143fc9f316,2025-06-30,debit,LOAN/SPENCER'S RETAIL,-315061.9,S6915943,436468600946
a457e2b7-77e0-4939-b5a9-103fed9e3aef,29cbd8f6-ef34-4eee-b7ff-23dad983c563,2025-01-26,debit,EMI/AMAZON INDIA,-19525.07,N2382461,890259018832
944fcc43-cd7d-434e-847a-a3b21313080b,fd6c5b52-ac63-497a-93a0-07c77371016c,2026-06-19,debit,DEP/NAVI MUTUAL FUND,-17153.25,I6520999,767591008181
e893efd7-60ea-4312-a9b4-dca3c0a530fc,0ebc1720-d184-4319-be28-0a9dd375f3bd,2025-03-23,debit,EMI/YATRA,-60559.96,U6739072,581839643568
25d3aa6c-4a18-4e88-b774-6ee6b870cd95,237c6b41-bade-4128-8c76-51395857fa10,2026-04-23,debit,SAL/TNEB,-46634.27,I3527836,921359816958
48d5be24-bff3-4523-92ad-ee69182579b1,fa45e08c-ff79-4f4b-8be1-f89c44b35eda,2024-10-27,debit,ATM/MAHINDRA MANULIFE,-226947.88,R5774150,
f8db68ce-0ac9-4b9d-a7f5-08860fce2951,2544bb56-f675-4878-8e7f-fc502d48ecfc,2026-03-13,credit,FT/NAVI MUTUAL FUND,21077.51,S3250003,797618201201
ff033752-d80f-4b0f-a8b7-6f09af91cb30,54788cb8-7534-4522-bffb-80de778bf02e,2025-02-04,debit,NEFT/IRCTC,-20260.43,I9508816,
1f92137b-3ce4-4bdb-905d-4bdea194bb68,592e3f31-3782-4a33-90ca-f9c048176401,2026-03-24,credit,REF/Bedi Group,31032.14,R3368006,846136704130
ec2fc62f-ceaa-4af6-aacb-40ebec89b0f2,d3e8687f-72b3-4d01-bf1f-40e9e1debf3c,2025-07-26,debit,CHG/BHARAT GAS,-11697.52,S4116755,723490969705
33a6e5cd-f43d-4d41-bb50-e28452a8d4d5,408c962b-be0c-4836-acd3-fa211badfc66,2026-04-01,debit,RTGS/HDFC ERGO,-46694.15,R5071101,242948079013
eb1dd08c-bddb-41a0-aadf-2fc968b2fb09,6cc5b65a-6d64-4185-a9ca-169f69c7e5cc,2025-01-12,credit,ATM/KOTAK MUTUAL FUND,17754.65,S3720137,844654550896
cda2b4de-a884-4504-8202-c40aa7d92683,f8c5db11-cb58-47a6-8dc4-bb2aeb847f48,2024-06-27,credit,TFR/ETMONEY MUTUAL FUND,25451.34,U8070453,697461189587
665a3e1b-f370-432f-8310-c6bc797eb01d,e4f688a9-d2f4-40e7-89cb-acd453be53f0,2026-03-24,credit,CHG/CLEARTRIP,8426.4,R8942600,836380674413
7fa2661e-fd1f-4228-82df-6c129b035b3f,2400d15c-7a3d-4ada-84b3-2fca14a38772,2025-06-22,credit,POS/HPCL,446043.55,I3156087,
d7c72e4a-430e-4f02-af1a-72f9c90db343,c9528463-f54e-4286-822c-bcea481ec4af,2024-05-30,debit,UTIL/HDFC BANK CREDIT CARD,-18229.06,N5664543,121176756256
2212ff9e-51f5-423a-b53e-9c52ff92ff92,016d231d-2a78-4c5b-a582-076a904cf2f7,2026-06-18,credit,RTGS/UBER INDIA,368896.9,T6821691,
b1275404-c169-42de-a98e-037898fd0bb5,a4a56aba-2ea7-4939-bb69-e47d40250ad7,2025-02-03,debit,UTIL/BAJAJ FINANCE LTD,-205095.87,U3410687,767338728855
3f66595d-1d42-43a1-b766-3f1298008cd7,f596673a-a1df-42a7-bbe4-5e37ea77667f,2026-04-16,debit,EMI/Parsa-Bose,-9938.98,U7714994,
f95adebc-32ce-4ce8-a380-ff1dd33816bb,40f14dc5-a1a3-4c49-b6e8-a2e4250f7ef5,2024-02-06,debit,UPI/CRED,-31759.26,T3802517,306313067216
