reconciliation_id,transaction_id,status,reconciled_date
REC002305,TXN002305,unreconciled,
REC002306,TXN002306,pending,
REC002307,TXN002307,reconciled,2026-06-30
REC002308,TXN002308,reconciled,2026-01-11
REC002309,TXN002309,reconciled,2026-04-16
REC002310,TXN002310,unreconciled,
REC002311,TXN002311,reconciled,2026-07-22
REC002312,TXN002312,reconciled,2026-04-10
REC002313,TXN002313,pending,
REC002314,TXN002314,reconciled,2026-01-18
REC002315,TXN002315,reconciled,2025-09-19
REC002316,TXN002316,reconciled,2026-07-16
REC002317,TXN002317,reconciled,2026-08-07
REC002318,TXN002318,unreconciled,
REC002319,TXN002319,reconciled,2026-04-12
REC002320,TXN002320,reconciled,2025-12-08
REC002321,TXN002321,reconciled,2025-11-28
REC002322,TXN002322,reconciled,2026-08-30
REC002323,TXN002323,reconciled,2026-02-16
REC002324,TXN002324,reconciled,2026-03-08
REC002325,TXN002325,reconciled,2025-11-22
REC002326,TXN002326,reconciled,2026-04-06
REC002327,TXN002327,reconciled,2025-12-06
REC002328,TXN002328,reconciled,2026-03-02
REC002329,TXN002329,unreconciled,
REC002330,TXN002330,reconciled,2026-02-24
REC002331,TXN002331,pending,
REC002332,TXN002332,unreconciled,
REC002333,TXN002333,reconciled,2026-09-04
REC002334,TXN002334,reconciled,2026-08-26
REC002335,TXN002335,unreconciled,
REC002336,TXN002336,reconciled,2025-09-21
REC002337,TXN002337,reconciled,2026-09-01
REC002338,TXN002338,reconciled,2025-10-24
REC002339,TXN002339,reconciled,2026-06-19
REC002340,TXN002340,reconciled,2026-07-11
REC002341,TXN002341,reconciled,2025-10-03
REC002342,TXN002342,reconciled,2025-10-10
REC002343,TXN002343,pending,
REC002344,TXN002344,reconciled,2026-08-25
REC002345,TXN002345,reconciled,2026-02-22
REC002346,TXN002346,reconciled,2026-08-21
REC002347,TXN002347,reconciled,2025-09-08
REC002348,TXN002348,reconciled,2026-03-03
REC002349,TXN002349,unreconciled,
REC002350,TXN002350,reconciled,2025-12-12
REC002351,TXN002351,unreconciled,
REC002352,TXN002352,reconciled,2026-01-12
REC002353,TXN002353,unreconciled,
REC002354,TXN002354,reconciled,2026-01-13
REC002355,TXN002355,unreconciled,
REC002356,TXN002356,reconciled,2025-12-29
REC002357,TXN002357,reconciled,2026-05-24
REC002358,TXN002358,reconciled,2026-05-10
REC002359,TXN002359,reconciled,2025-09-20
REC002360,TXN002360,reconciled,2026-02-01
REC002361,TXN002361,reconciled,2026-06-06
REC002362,TXN002362,unreconciled,
REC002363,TXN002363,reconciled,2026-05-14
REC002364,TXN002364,unreconciled,
REC002365,TXN002365,reconciled,2026-03-05
REC002366,TXN002366,reconciled,2026-06-17
REC002367,TXN002367,reconciled,2026-05-20
REC002368,TXN002368,reconciled,2025-08-25
REC002369,TXN002369,unreconciled,
REC002370,TXN002370,pending,
REC002371,TXN002371,pending,
REC002372,TXN002372,reconciled,2025-08-21
REC002373,TXN002373,reconciled,2026-08-19
REC002374,TXN002374,reconciled,2026-01-15
REC002375,TXN002375,reconciled,2026-03-26
REC002376,TXN002376,reconciled,2026-05-03
REC002377,TXN002377,unreconciled,
REC002378,TXN002378,reconciled,2026-05-14
REC002379,TXN002379,reconciled,2025-12-26
REC002380,TXN002380,reconciled,2026-05-31
REC002381,TXN002381,unreconciled,
REC002382,TXN002382,pending,
REC002383,TXN002383,reconciled,2026-07-10
REC002384,TXN002384,reconciled,2026-06-23
REC002385,TXN002385,reconciled,2026-03-30
REC002386,TXN002386,unreconciled,
REC002387,TXN002387,pending,
REC002388,TXN002388,reconciled,2026-02-13
REC002389,TXN002389,reconciled,2026-07-26
REC002390,TXN002390,reconciled,2026-07-11
REC002391,TXN002391,reconciled,2025-09-14
REC002392,TXN002392,unreconciled,
REC002393,TXN002393,reconciled,2026-01-03
REC002394,TXN002394,unreconciled,
REC002395,TXN002395,reconciled,2026-08-08
REC002396,TXN002396,reconciled,2026-02-14
REC002397,TXN002397,reconciled,2026-05-06
REC002398,TXN002398,reconciled,2026-04-20
REC002399,TXN002399,reconciled,2025-10-31
REC002400,TXN002400,reconciled,2026-04-20
REC002401,TXN002401,reconciled,2026-01-23
REC002402,TXN002402,reconciled,2026-01-04
REC002403,TXN002403,reconciled,2026-04-25
REC002404,TXN002404,reconciled,2025-09-30
REC002405,TXN002405,reconciled,2025-12-02
REC002406,TXN002406,reconciled,2025-12-04
REC002407,TXN002407,reconciled,2026-03-09
REC002408,TXN002408,reconciled,2025-10-14
REC002409,TXN002409,reconciled,2026-02-02
REC002410,TXN002410,reconciled,2026-08-19
REC002411,TXN002411,reconciled,2025-12-22
REC002412,TXN002412,pending,
REC002413,TXN002413,reconciled,2026-03-05
REC002414,TXN002414,unreconciled,
REC002415,TXN002415,reconciled,2026-07-25
REC002416,TXN002416,reconciled,2026-03-02
REC002417,TXN002417,pending,
REC002418,TXN002418,pending,
REC002419,TXN002419,reconciled,2026-03-03
REC002420,TXN002420,reconciled,2026-06-07
REC002421,TXN002421,unreconciled,
REC002422,TXN002422,reconciled,2025-10-01
REC002423,TXN002423,reconciled,2026-08-31
REC002424,TXN002424,reconciled,2026-05-18
REC002425,TXN002425,reconciled,2026-04-09
REC002426,TXN002426,reconciled,2026-03-04
REC002427,TXN002427,reconciled,2026-05-20
REC002428,TXN002428,unreconciled,
REC002429,TXN002429,reconciled,2026-08-23
REC002430,TXN002430,reconciled,2026-02-06
REC002431,TXN002431,reconciled,2026-03-03
REC002432,TXN002432,reconciled,2025-10-30
REC002433,TXN002433,reconciled,2026-03-17
REC002434,TXN002434,reconciled,2026-03-29
REC002435,TXN002435,reconciled,2026-06-02
REC002436,TXN002436,reconciled,2026-03-31
REC002437,TXN002437,reconciled,2026-04-21
REC002438,TXN002438,unreconciled,
REC002439,TXN002439,reconciled,2025-10-02
REC002440,TXN002440,reconciled,2026-04-29
REC002441,TXN002441,reconciled,2026-08-05
REC002442,TXN002442,pending,
REC002443,TXN002443,reconciled,2026-02-05
REC002444,TXN002444,unreconciled,
REC002445,TXN002445,reconciled,2025-08-31
REC002446,TXN002446,reconciled,2026-06-10
REC002447,TXN002447,reconciled,2025-09-28
REC002448,TXN002448,reconciled,2026-01-02
REC002449,TXN002449,reconciled,2026-04-22
REC002450,TXN002450,reconciled,2026-05-27
REC002451,TXN002451,reconciled,2026-01-24
REC002452,TXN002452,unreconciled,
REC002453,TXN002453,reconciled,2025-10-15
REC002454,TXN002454,reconciled,2026-05-03
REC002455,TXN002455,reconciled,2025-12-12
REC002456,TXN002456,reconciled,2026-02-28
REC002457,TXN002457,pending,
REC002458,TXN002458,reconciled,2026-09-10
REC002459,TXN002459,reconciled,2025-11-22
REC002460,TXN002460,reconciled,2025-10-13
REC002461,TXN002461,pending,
REC002462,TXN002462,unreconciled,
REC002463,TXN002463,reconciled,2026-07-09
REC002464,TXN002464,reconciled,2026-07-31
REC002465,TXN002465,reconciled,2026-03-27
REC002466,TXN002466,reconciled,2026-08-19
REC002467,TXN002467,unreconciled,
REC002468,TXN002468,pending,
REC002469,TXN002469,pending,
REC002470,TXN002470,reconciled,2025-09-07
REC002471,TXN002471,reconciled,2026-06-25
REC002472,TXN002472,unreconciled,
REC002473,TXN002473,reconciled,2025-09-22
REC002474,TXN002474,reconciled,2026-04-29
REC002475,TXN002475,reconciled,2026-04-27
REC002476,TXN002476,unreconciled,
REC002477,TXN002477,pending,
REC002478,TXN002478,reconciled,2026-06-24
REC002479,TXN002479,reconciled,2026-03-25
REC002480,TXN002480,reconciled,2026-06-04
REC002481,TXN002481,pending,
REC002482,TXN002482,reconciled,2026-02-08
REC002483,TXN002483,unreconciled,
REC002484,TXN002484,unreconciled,
REC002485,TXN002485,reconciled,2026-01-06
REC002486,TXN002486,reconciled,2026-04-10
REC002487,TXN002487,reconciled,2025-08-16
REC002488,TXN002488,pending,
REC002489,TXN002489,reconciled,2026-08-12
REC002490,TXN002490,reconciled,2025-12-28
REC002491,TXN002491,pending,
REC002492,TXN002492,reconciled,2026-03-21
REC002493,TXN002493,unreconciled,
REC002494,TXN002494,reconciled,2026-05-11
REC002495,TXN002495,unreconciled,
REC002496,TXN002496,pending,
REC002497,TXN002497,reconciled,2025-08-16
REC002498,TXN002498,reconciled,2026-07-11
REC002499,TXN002499,unreconciled,
REC002500,TXN002500,reconciled,2026-03-23
REC002501,TXN002501,unreconciled,
REC002502,TXN002502,reconciled,2025-10-15
REC002503,TXN002503,reconciled,2025-11-12
REC002504,TXN002504,unreconciled,
REC002505,TXN002505,reconciled,2025-11-03
REC002506,TXN002506,reconciled,2026-01-11
REC002507,TXN002507,reconciled,2026-05-04
REC002508,TXN002508,reconciled,2026-05-14
REC002509,TXN002509,reconciled,2025-10-08
REC002510,TXN002510,reconciled,2026-03-22
REC002511,TXN002511,reconciled,2026-06-07
REC002512,TXN002512,reconciled,2025-09-03
REC002513,TXN002513,unreconciled,
REC002514,TXN002514,reconciled,2026-05-09
REC002515,TXN002515,reconciled,2026-09-16
REC002516,TXN002516,reconciled,2026-07-18
REC002517,TXN002517,reconciled,2026-06-10
REC002518,TXN002518,reconciled,2025-11-26
REC002519,TXN002519,reconciled,2026-07-13
REC002520,TXN002520,reconciled,2026-06-10
REC002521,TXN002521,reconciled,2025-10-28
REC002522,TXN002522,unreconciled,
REC002523,TXN002523,unreconciled,
REC002524,TXN002524,reconciled,2025-11-26
REC002525,TXN002525,reconciled,2025-11-30
REC002526,TXN002526,reconciled,2026-04-07
REC002527,TXN002527,reconciled,2026-08-06
REC002528,TXN002528,reconciled,2026-05-13
REC002529,TXN002529,unreconciled,
REC002530,TXN002530,unreconciled,
REC002531,TXN002531,reconciled,2025-11-14
REC002532,TXN002532,reconciled,2026-06-12
REC002533,TXN002533,reconciled,2026-04-28
REC002534,TXN002534,reconciled,2026-08-28
REC002535,TXN002535,unreconciled,
REC002536,TXN002536,unreconciled,
REC002537,TXN002537,reconciled,2025-12-15
REC002538,TXN002538,reconciled,2025-11-16
REC002539,TXN002539,reconciled,2026-05-06
REC002540,TXN002540,reconciled,2025-09-11
REC002541,TXN002541,unreconciled,
REC002542,TXN002542,reconciled,2025-10-20
REC002543,TXN002543,reconciled,2026-06-02
REC002544,TXN002544,reconciled,2025-12-06
REC002545,TXN002545,reconciled,2025-10-21
REC002546,TXN002546,reconciled,2026-07-31
REC002547,TXN002547,reconciled,2025-10-07
REC002548,TXN002548,reconciled,2026-08-12
REC002549,TXN002549,unreconciled,
REC002550,TXN002550,unreconciled,
REC002551,TXN002551,unreconciled,
REC002552,TXN002552,reconciled,2026-08-12
REC002553,TXN002553,reconciled,2026-01-02
REC002554,TXN002554,reconciled,2026-05-02
REC002555,TXN002555,reconciled,2026-03-21
REC002556,TXN002556,reconciled,2025-11-13
REC002557,TXN002557,reconciled,2026-01-19
REC002558,TXN002558,reconciled,2025-08-25
REC002559,TXN002559,unreconciled,
REC002560,TXN002560,reconciled,2026-06-27
REC002561,TXN002561,reconciled,2026-06-20
REC002562,TXN002562,reconciled,2026-08-19
REC002563,TXN002563,unreconciled,
REC002564,TXN002564,reconciled,2026-01-21
REC002565,TXN002565,reconciled,2025-12-26
REC002566,TXN002566,unreconciled,
REC002567,TXN002567,reconciled,2026-05-29
REC002568,TXN002568,pending,
REC002569,TXN002569,reconciled,2025-10-28
REC002570,TXN002570,reconciled,2026-07-16
REC002571,TXN002571,reconciled,2026-04-23
REC002572,TXN002572,unreconciled,
REC002573,TXN002573,pending,
REC002574,TXN002574,unreconciled,
REC002575,TXN002575,pending,
REC002576,TXN002576,reconciled,2026-07-18
REC002577,TXN002577,pending,
REC002578,TXN002578,unreconciled,
REC002579,TXN002579,reconciled,2026-01-21
REC002580,TXN002580,pending,
REC002581,TXN002581,reconciled,2026-09-08
REC002582,TXN002582,reconciled,2026-05-22
REC002583,TXN002583,reconciled,2025-09-24
REC002584,TXN002584,unreconciled,
REC002585,TXN002585,reconciled,2026-05-03
REC002586,TXN002586,reconciled,2025-12-02
REC002587,TXN002587,reconciled,2026-08-19
REC002588,TXN002588,unreconciled,
REC002589,TXN002589,reconciled,2026-04-04
REC002590,TXN002590,reconciled,2026-05-31
REC002591,TXN002591,reconciled,2026-05-05
REC002592,TXN002592,reconciled,2025-08-16
REC002593,TXN002593,reconciled,2026-01-05
REC002594,TXN002594,unreconciled,
REC002595,TXN002595,reconciled,2025-12-31
REC002596,TXN002596,reconciled,2026-02-03
REC002597,TXN002597,reconciled,2025-11-13
REC002598,TXN002598,unreconciled,
REC002599,TXN002599,unreconciled,
REC002600,TXN002600,pending,
REC002601,TXN002601,reconciled,2025-09-26
REC002602,TXN002602,reconciled,2025-08-19
REC002603,TXN002603,reconciled,2026-08-17
REC002604,TXN002604,reconciled,2026-05-03
REC002605,TXN002605,unreconciled,
REC002606,TXN002606,reconciled,2026-03-23
REC002607,TXN002607,reconciled,2025-08-26
REC002608,TXN002608,unreconciled,
REC002609,TXN002609,reconciled,2026-09-08
REC002610,TXN002610,unreconciled,
REC002611,TXN002611,reconciled,2025-10-20
REC002612,TXN002612,reconciled,2026-05-13
REC002613,TXN002613,unreconciled,
REC002614,TXN002614,reconciled,2026-05-08
REC002615,TXN002615,reconciled,2026-03-17
REC002616,TXN002616,pending,
REC002617,TXN002617,reconciled,2026-02-18
REC002618,TXN002618,reconciled,2026-02-10
REC002619,TXN002619,reconciled,2026-01-10
REC002620,TXN002620,reconciled,2026-02-09
REC002621,TXN002621,reconciled,2026-03-05
REC002622,TXN002622,reconciled,2026-08-19
REC002623,TXN002623,unreconciled,
REC002624,TXN002624,pending,
REC002625,TXN002625,reconciled,2026-02-17
REC002626,TXN002626,unreconciled,
REC002627,TXN002627,reconciled,2025-12-23
REC002628,TXN002628,reconciled,2026-04-28
REC002629,TXN002629,reconciled,2026-07-27
REC002630,TXN002630,reconciled,2025-12-20
REC002631,TXN002631,reconciled,2026-02-20
REC002632,TXN002632,pending,
REC002633,TXN002633,unreconciled,
REC002634,TXN002634,reconciled,2026-06-07
REC002635,TXN002635,reconciled,2026-02-13
REC002636,TXN002636,unreconciled,
REC002637,TXN002637,reconciled,2026-08-22
REC002638,TXN002638,reconciled,2025-12-24
REC002639,TXN002639,reconciled,2026-08-19
REC002640,TXN002640,reconciled,2026-07-14
REC002641,TXN002641,unreconciled,
REC002642,TXN002642,unreconciled,
REC002643,TXN002643,unreconciled,
REC002644,TXN002644,unreconciled,
REC002645,TXN002645,pending,
REC002646,TXN002646,reconciled,2026-03-06
REC002647,TXN002647,reconciled,2025-12-28
REC002648,TXN002648,reconciled,2025-09-17
REC002649,TXN002649,reconciled,2026-08-08
REC002650,TXN002650,reconciled,2026-09-05
REC002651,TXN002651,reconciled,2026-07-14
REC002652,TXN002652,pending,
REC002653,TXN002653,reconciled,2025-11-08
REC002654,TXN002654,reconciled,2025-12-29
REC002655,TXN002655,reconciled,2026-03-21
REC002656,TXN002656,reconciled,2026-01-13
REC002657,TXN002657,unreconciled,
REC002658,TXN002658,reconciled,2025-12-05
REC002659,TXN002659,reconciled,2026-03-08
REC002660,TXN002660,reconciled,2026-02-07
REC002661,TXN002661,reconciled,2026-08-16
REC002662,TXN002662,reconciled,2026-05-21
REC002663,TXN002663,reconciled,2026-07-11
REC002664,TXN002664,reconciled,2025-09-15
REC002665,TXN002665,reconciled,2026-09-04
REC002666,TXN002666,reconciled,2026-05-03
REC002667,TXN002667,reconciled,2026-03-21
REC002668,TXN002668,pending,
REC002669,TXN002669,pending,
REC002670,TXN002670,pending,
REC002671,TXN002671,pending,
REC002672,TXN002672,unreconciled,
REC002673,TXN002673,reconciled,2026-04-21
REC002674,TXN002674,reconciled,2026-02-23
REC002675,TXN002675,unreconciled,
REC002676,TXN002676,reconciled,2025-09-27
REC002677,TXN002677,reconciled,2025-12-02
REC002678,TXN002678,unreconciled,
REC002679,TXN002679,pending,
REC002680,TXN002680,reconciled,2026-02-27
REC002681,TXN002681,reconciled,2025-09-06
REC002682,TXN002682,pending,
REC002683,TXN002683,reconciled,2026-05-24
REC002684,TXN002684,reconciled,2026-03-23
REC002685,TXN002685,unreconciled,
REC002686,TXN002686,reconciled,2026-07-23
REC002687,TXN002687,pending,
REC002688,TXN002688,unreconciled,
REC002689,TXN002689,pending,
REC002690,TXN002690,reconciled,2026-03-10
REC002691,TXN002691,reconciled,2026-04-09
REC002692,TXN002692,unreconciled,
REC002693,TXN002693,reconciled,2025-12-17
REC002694,TXN002694,reconciled,2025-11-12
REC002695,TXN002695,reconciled,2025-10-28
REC002696,TXN002696,reconciled,2026-08-10
REC002697,TXN002697,reconciled,2026-06-11
REC002698,TXN002698,pending,
REC002699,TXN002699,reconciled,2026-05-22
REC002700,TXN002700,reconciled,2025-09-05
REC002701,TXN002701,unreconciled,
REC002702,TXN002702,reconciled,2026-01-20
REC002703,TXN002703,unreconciled,
REC002704,TXN002704,reconciled,2026-05-26
REC002705,TXN002705,reconciled,2025-10-08
REC002706,TXN002706,reconciled,2026-03-29
REC002707,TXN002707,reconciled,2026-06-28
REC002708,TXN002708,reconciled,2026-01-29
REC002709,TXN002709,reconciled,2026-08-09
REC002710,TXN002710,reconciled,2026-01-22
REC002711,TXN002711,pending,
REC002712,TXN002712,reconciled,2026-01-06
REC002713,TXN002713,reconciled,2026-09-03
REC002714,TXN002714,reconciled,2025-11-25
REC002715,TXN002715,reconciled,2026-04-22
REC002716,TXN002716,reconciled,2026-01-24
REC002717,TXN002717,reconciled,2026-08-30
REC002718,TXN002718,unreconciled,
REC002719,TXN002719,reconciled,2026-05-07
REC002720,TXN002720,reconciled,2026-06-09
REC002721,TXN002721,reconciled,2025-10-07
REC002722,TXN002722,reconciled,2026-01-07
REC002723,TXN002723,unreconciled,
REC002724,TXN002724,reconciled,2026-02-16
REC002725,TXN002725,reconciled,2026-05-15
REC002726,TXN002726,unreconciled,
REC002727,TXN002727,reconciled,2026-05-20
REC002728,TXN002728,reconciled,2025-10-03
REC002729,TXN002729,reconciled,2026-09-02
REC002730,TXN002730,unreconciled,
REC002731,TXN002731,reconciled,2026-01-04
REC002732,TXN002732,reconciled,2026-06-16
REC002733,TXN002733,unreconciled,
REC002734,TXN002734,reconciled,2026-02-18
REC002735,TXN002735,reconciled,2025-08-17
REC002736,TXN002736,reconciled,2025-10-06
REC002737,TXN002737,reconciled,2026-07-21
REC002738,TXN002738,pending,
REC002739,TXN002739,reconciled,2026-01-17
REC002740,TXN002740,reconciled,2026-06-17
REC002741,TXN002741,reconciled,2026-04-13
REC002742,TXN002742,unreconciled,
REC002743,TXN002743,reconciled,2025-08-16
REC002744,TXN002744,unreconciled,
REC002745,TXN002745,reconciled,2025-11-23
REC002746,TXN002746,pending,
REC002747,TXN002747,reconciled,2026-01-21
REC002748,TXN002748,reconciled,2026-05-22
REC002749,TXN002749,unreconciled,
REC002750,TXN002750,reconciled,2026-07-06
REC002751,TXN002751,reconciled,2026-07-14
REC002752,TXN002752,pending,
REC002753,TXN002753,reconciled,2026-01-21
REC002754,TXN002754,pending,
REC002755,TXN002755,reconciled,2026-04-04
REC002756,TXN002756,reconciled,2026-04-07
REC002757,TXN002757,reconciled,2026-01-07
REC002758,TXN002758,reconciled,2025-12-08
REC002759,TXN002759,reconciled,2026-07-03
REC002760,TXN002760,reconciled,2026-07-09
REC002761,TXN002761,unreconciled,
REC002762,TXN002762,reconciled,2026-07-17
REC002763,TXN002763,reconciled,2026-02-15
REC002764,TXN002764,reconciled,2026-09-02
REC002765,TXN002765,reconciled,2026-03-09
REC002766,TXN002766,unreconciled,
REC002767,TXN002767,reconciled,2025-12-01
